"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validate successfull login","13229","testLogin","VCS TESTS","Sun Dec 08 19:35:27 GMT 2024","failed","Sun Dec 08 19:35:40 GMT 2024","org.cvs.tests.LoginTest","UI POSITIVE","org.cvs.tests.LoginTest","testLogin"
