"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validate successfull login","13262","testLogin","VCS TESTS","Sun Dec 08 20:07:10 GMT 2024","failed","Sun Dec 08 20:07:23 GMT 2024","org.cvs.tests.LoginTest","UI POSITIVE","org.cvs.tests.LoginTest","testLogin"
