"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validate successfull login","20613","testLogin","VCS TESTS","Sun Dec 08 19:38:12 GMT 2024","failed","Sun Dec 08 19:38:33 GMT 2024","org.cvs.tests.LoginTest","UI POSITIVE","org.cvs.tests.LoginTest","testLogin"
